cf_id,company_name,blurb,goal,pledged,outcome,backers_count,country,currency,launched_at,deadline,staff_pick,spotlight,category & sub-category,category,subcategory,category_id,subcategory_id
127,"Jordan, Schneider and Hall",Reduced 6thgeneration intranet,2000,680,failed,7,US,USD,8/12/2021,10/4/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1705,"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage,1100,13045,successful,181,CH,CHF,6/9/2020,5/1/2021,FALSE,FALSE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
415,Welch Inc,Optional optimal website,6600,8276,successful,110,US,USD,10/6/2021,12/18/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
3042,Vasquez Inc,Stand-alone asynchronous functionalities,7100,1022,failed,31,US,USD,12/2/2020,7/2/2021,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
2098,Freeman-Ferguson,Profound full-range open system,7800,4275,failed,78,US,USD,2/10/2021,4/14/2021,FALSE,TRUE,games/mobile games,games,mobile games,cat07,scat021
1015,"Houston, Moore and Rogers",Optional tangible utilization,7600,8332,successful,185,US,USD,8/12/2021,11/23/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
2454,Small-Fuentes,Seamless maximized product,3400,6408,successful,121,US,USD,4/11/2020,1/28/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
662,Reid-Day,Devolved tertiary time-frame,84500,73522,failed,1225,GB,GBP,7/13/2021,8/29/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
751,Wallace LLC,Centralized regional function,100,1,failed,1,CH,CHF,6/17/2021,7/16/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
2336,Olson-Bishop,User-friendly high-level initiative,2300,4667,successful,106,US,USD,11/4/2020,10/29/2021,FALSE,TRUE,photography/photography books,photography,photography books,cat08,scat015
1757,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200,12216,successful,142,US,USD,9/30/2020,9/7/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
2779,"Perez, Brown and Meyers",Stand-alone background customer loyalty,6100,6527,successful,233,US,USD,7/17/2020,7/12/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1698,English-Mccullough,Business-focused discrete software,2600,6987,successful,218,US,USD,5/31/2021,9/19/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
550,Smith-Nguyen,Advanced intermediate Graphic Interface,9700,4932,failed,67,AU,AUD,1/18/2021,6/12/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
746,Harmon-Madden,Adaptive holistic hub,700,8262,successful,76,US,USD,10/4/2020,7/30/2021,FALSE,TRUE,film & video/drama,film & video,drama,cat05,scat07
906,Walker-Taylor,Automated uniform concept,700,1848,successful,43,US,USD,5/25/2021,9/11/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
3098,"Harris, Medina and Mitchell",Enhanced regional flexibility,5200,1583,failed,19,US,USD,1/2/2021,5/11/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
1052,Williams and Sons,Public-key bottom-line algorithm,140800,88536,failed,2108,CH,CHF,7/12/2020,3/27/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
1073,Ball-Fisher,Multi-layered intangible instruction set,6400,12360,successful,221,US,USD,8/19/2020,1/28/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1327,"Page, Holt and Mack",Fundamental methodical emulation,92500,71320,failed,679,US,USD,8/1/2021,10/14/2021,FALSE,TRUE,games/video games,games,video games,cat07,scat012
1849,Landry Group,Expanded value-added hardware,59700,134640,successful,2805,CA,CAD,12/17/2020,6/11/2021,FALSE,FALSE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
1550,Buckley Group,Diverse high-level attitude,3200,7661,successful,68,US,USD,11/29/2020,3/1/2021,FALSE,FALSE,games/video games,games,video games,cat07,scat012
2139,Vincent PLC,Visionary 24hour analyzer,3200,2950,failed,36,DK,DKK,8/13/2021,12/26/2021,FALSE,TRUE,music/rock,music,rock,cat02,scat02
2442,Watson-Douglas,Centralized bandwidth-monitored leverage,9000,11721,successful,183,CA,CAD,3/29/2021,11/27/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
108,"Jones, Casey and Jones",Ergonomic mission-critical moratorium,2300,14150,successful,133,US,USD,12/6/2020,2/27/2021,TRUE,TRUE,theater/plays,theater,plays,cat04,scat04
322,Alvarez-Bauer,Front-line intermediate moderator,51300,189192,successful,2489,IT,EUR,10/25/2020,4/24/2021,FALSE,TRUE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
2060,Martinez LLC,Automated local secured line,700,7664,successful,69,US,USD,11/10/2021,1/12/2022,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
589,Buck-Khan,Integrated bandwidth-monitored alliance,8900,4509,failed,47,US,USD,2/2/2021,9/26/2021,TRUE,FALSE,games/video games,games,video games,cat07,scat012
198,"Valdez, Williams and Meyer",Cross-group heuristic forecast,1500,12009,successful,279,GB,GBP,2/13/2021,12/4/2021,FALSE,TRUE,music/rock,music,rock,cat02,scat02
1485,Alvarez-Andrews,Extended impactful secured line,4900,14273,successful,210,US,USD,1/8/2021,11/9/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
2136,Stewart and Sons,Distributed optimizing protocol,54000,188982,successful,2100,US,USD,2/17/2020,1/7/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
3200,Dyer Inc,Secured well-modulated system engine,4100,14640,successful,252,US,USD,1/1/2021,4/5/2021,TRUE,TRUE,music/rock,music,rock,cat02,scat02
2693,"Anderson, Williams and Cox",Streamlined national benchmark,85000,107516,successful,1280,US,USD,7/21/2020,3/11/2021,FALSE,TRUE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
1335,Solomon PLC,Open-architected 24/7 infrastructure,3600,13950,successful,157,GB,GBP,5/31/2020,5/13/2021,FALSE,FALSE,film & video/shorts,film & video,shorts,cat05,scat013
1171,Miller-Hubbard,Digitized 6thgeneration Local Area Network,2800,12797,successful,194,US,USD,1/30/2021,9/14/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1935,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300,6134,successful,82,AU,AUD,9/30/2020,3/29/2021,FALSE,TRUE,film & video/drama,film & video,drama,cat05,scat07
1097,"Munoz, Cherry and Bell",Cross-platform reciprocal budgetary management,7100,4899,failed,70,US,USD,2/12/2021,6/29/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1307,Baker-Higgins,Vision-oriented scalable portal,9600,4929,failed,154,US,USD,12/17/2020,7/16/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1300,"Johnson, Turner and Carroll",Persevering zero administration knowledge user,121600,1424,failed,22,US,USD,9/29/2021,11/21/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2587,Ward PLC,Front-line bottom-line Graphic Interface,97100,105817,successful,4233,US,USD,5/5/2020,3/12/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
964,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200,136156,successful,1297,DK,DKK,10/28/2020,8/14/2021,TRUE,FALSE,publishing/translations,publishing,translations,cat06,scat019
1093,"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800,10723,successful,165,DK,DKK,2/1/2021,5/29/2021,FALSE,FALSE,publishing/translations,publishing,translations,cat06,scat019
1199,"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation,7300,11228,successful,119,US,USD,6/15/2021,7/20/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2259,"Hodges, Smith and Kelly",Future-proofed 24hour model,86200,77355,failed,1758,US,USD,5/6/2020,2/9/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
1169,Macias Inc,Optimized didactic intranet,8100,6086,failed,94,US,USD,9/2/2020,8/6/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
2575,Cook-Ortiz,Right-sized dedicated standardization,17700,150960,successful,1797,US,USD,6/11/2021,8/22/2021,FALSE,FALSE,music/jazz,music,jazz,cat02,scat018
1889,Jordan-Fischer,Vision-oriented high-level extranet,6400,8890,successful,261,US,USD,3/23/2021,9/23/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2267,Pierce-Ramirez,Organized scalable initiative,7700,14644,successful,157,US,USD,9/19/2021,11/1/2021,FALSE,TRUE,film & video/documentary,film & video,documentary,cat05,scat05
78,Howell and Sons,Enhanced regional moderator,116300,116583,successful,3533,US,USD,5/10/2021,11/19/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
55,"Garcia, Dunn and Richardson",Automated even-keeled emulation,9100,12991,successful,155,US,USD,10/11/2020,3/10/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
725,Lawson and Sons,Reverse-engineered multi-tasking product,1500,8447,successful,132,IT,EUR,3/21/2021,5/25/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
1927,Porter-Hicks,De-engineered next generation parallelism,8800,2703,failed,33,US,USD,2/22/2021,6/21/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
398,Rodriguez-Hansen,Intuitive cohesive groupware,8800,8747,canceled,94,US,USD,9/15/2021,10/26/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
2554,Williams LLC,Up-sized high-level access,69900,138087,successful,1354,GB,GBP,11/17/2021,11/28/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
2293,"Cooper, Stanley and Bryant",Phased empowering success,1000,5085,successful,48,US,USD,6/7/2021,11/30/2021,TRUE,TRUE,technology/web,technology,web,cat03,scat03
2978,"Miller, Glenn and Adams",Distributed actuating project,4700,11174,successful,110,US,USD,3/22/2021,6/9/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
1443,"Cole, Salazar and Moreno",Robust motivating orchestration,3200,10831,successful,172,US,USD,2/1/2020,2/8/2021,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
342,Jones-Ryan,Vision-oriented uniform instruction set,6700,8917,successful,307,US,USD,3/27/2021,10/9/2021,FALSE,TRUE,music/indie rock,music,indie rock,cat02,scat08
1719,"Hood, Perez and Meadows",Cross-group upward-trending hierarchy,100,1,failed,1,US,USD,4/4/2020,3/11/2021,TRUE,FALSE,music/rock,music,rock,cat02,scat02
2004,Bright and Sons,Object-based needs-based info-mediaries,6000,12468,successful,160,US,USD,10/23/2021,11/20/2021,FALSE,FALSE,music/electric music,music,electric music,cat02,scat06
784,Brady Ltd,Open-source reciprocal standardization,4900,2505,failed,31,US,USD,9/28/2020,3/31/2021,FALSE,TRUE,games/video games,games,video games,cat07,scat012
3061,Collier LLC,Secured well-modulated projection,17100,111502,successful,1467,CA,CAD,9/9/2020,9/5/2021,FALSE,TRUE,music/indie rock,music,indie rock,cat02,scat08
559,"Campbell, Thomas and Obrien",Multi-channeled secondary middleware,171000,194309,successful,2662,CA,CAD,7/15/2021,10/23/2021,FALSE,FALSE,publishing/fiction,publishing,fiction,cat06,scat014
978,Moses-Terry,Horizontal clear-thinking framework,23400,23956,successful,452,AU,AUD,4/6/2021,7/20/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1387,Williams and Sons,Profound composite core,2400,8558,successful,158,US,USD,6/29/2021,10/21/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
499,"Miranda, Gray and Hale",Programmable disintermediate matrices,5300,7413,successful,225,CH,CHF,8/30/2021,12/3/2021,TRUE,FALSE,film & video/shorts,film & video,shorts,cat05,scat013
1439,"Ayala, Crawford and Taylor",Realigned 5thgeneration knowledge user,4000,2778,failed,35,US,USD,2/16/2021,1/17/2022,TRUE,FALSE,food/food trucks,food,food trucks,cat01,scat01
3130,Martinez Ltd,Multi-layered upward-trending groupware,7300,2594,failed,63,US,USD,10/31/2020,11/12/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1526,Lee PLC,Re-contextualized leadingedge firmware,2000,5033,successful,65,US,USD,2/2/2021,9/17/2021,FALSE,TRUE,technology/wearables,technology,wearables,cat03,scat09
1229,"Young, Ramsey and Powell",Devolved disintermediate analyzer,8800,9317,successful,163,US,USD,12/26/2020,9/7/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
780,Lewis and Sons,Profound disintermediate open system,3500,6560,successful,85,US,USD,5/12/2021,8/12/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
936,Davis-Johnson,Automated reciprocal protocol,1400,5415,successful,217,US,USD,8/22/2020,8/3/2021,FALSE,TRUE,film & video/television,film & video,television,cat05,scat020
2820,Stevenson-Thompson,Automated static workforce,4200,14577,successful,150,US,USD,1/25/2021,2/21/2021,FALSE,FALSE,film & video/shorts,film & video,shorts,cat05,scat013
3118,"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk,81000,150515,successful,3272,US,USD,7/1/2021,10/21/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
750,Jackson-Brown,Versatile 5thgeneration matrices,182800,79045,canceled,898,US,USD,6/28/2021,12/17/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
2948,"Kane, Pruitt and Rivera",Cross-platform next generation service-desk,4800,7797,successful,300,US,USD,11/23/2021,1/14/2022,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
1818,"Wood, Buckley and Meza",Front-line web-enabled installation,7000,12939,successful,126,US,USD,9/23/2020,4/29/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1715,Brown-Williams,Multi-channeled responsive product,161900,38376,failed,526,US,USD,6/8/2020,4/7/2021,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
2667,Hansen-Austin,Adaptive demand-driven encryption,7700,6920,failed,121,US,USD,5/11/2020,3/18/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2818,Santana-George,Re-engineered client-driven knowledge user,71500,194912,successful,2320,US,USD,3/16/2021,6/26/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
175,Davis LLC,Compatible logistical paradigm,4700,7992,successful,81,AU,AUD,8/22/2021,10/12/2021,FALSE,FALSE,film & video/science fiction,film & video,science fiction,cat05,scat023
2701,"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100,79268,successful,1887,US,USD,7/17/2020,4/11/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
338,Chung-Nguyen,Managed discrete parallelism,40200,139468,successful,4358,US,USD,3/21/2020,3/7/2021,FALSE,TRUE,photography/photography books,photography,photography books,cat08,scat015
1372,Mueller-Harmon,Implemented tangible approach,7900,5465,failed,67,US,USD,12/25/2020,12/16/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
399,"Dixon, Perez and Banks",Re-engineered encompassing definition,8300,2111,failed,57,CA,CAD,12/29/2021,1/16/2022,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
2734,Estrada Group,Multi-lateral uniform collaboration,163600,126628,failed,1229,US,USD,11/8/2020,1/22/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
2663,Lutz Group,Enterprise-wide foreground paradigm,2700,1012,failed,12,IT,EUR,9/7/2020,7/5/2021,FALSE,FALSE,music/metal,music,metal,cat02,scat017
2951,Ortiz Inc,Stand-alone incremental parallelism,1000,5438,successful,53,US,USD,2/27/2021,3/3/2021,FALSE,FALSE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
733,"Craig, Ellis and Miller",Persevering 5thgeneration throughput,84500,193101,successful,2414,US,USD,1/11/2021,6/17/2021,FALSE,FALSE,music/electric music,music,electric music,cat02,scat06
374,Charles Inc,Implemented object-oriented synergy,81300,31665,failed,452,US,USD,12/24/2020,12/18/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1949,White-Rosario,Balanced demand-driven definition,800,2960,successful,80,US,USD,1/18/2021,9/25/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
48,Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400,8089,successful,193,US,USD,6/26/2020,6/10/2021,FALSE,FALSE,film & video/shorts,film & video,shorts,cat05,scat013
3020,Strickland Group,Horizontal secondary interface,170800,109374,failed,1886,US,USD,5/17/2020,4/25/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
749,Lynch Ltd,Virtual analyzing collaboration,1800,2129,successful,52,US,USD,6/12/2020,4/30/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1336,Sanders LLC,Multi-tiered explicit focus group,150600,127745,failed,1825,US,USD,2/1/2021,1/16/2022,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
2390,Cooper LLC,Multi-layered systematic knowledgebase,7800,2289,failed,31,US,USD,3/13/2021,12/8/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
851,Palmer Ltd,Reverse-engineered uniform knowledge user,5800,12174,successful,290,US,USD,10/26/2021,11/9/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2394,Santos Group,Secured dynamic capacity,5600,9508,successful,122,US,USD,12/13/2020,4/30/2021,FALSE,TRUE,music/electric music,music,electric music,cat02,scat06
1062,"Christian, Kim and Jimenez",Devolved foreground throughput,134400,155849,successful,1470,US,USD,7/11/2021,9/17/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
1024,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000,7758,successful,165,CA,CAD,12/13/2020,8/15/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
1261,"Anderson, Parks and Estrada",Realigned discrete structure,6000,13835,successful,182,US,USD,11/2/2020,9/4/2021,FALSE,FALSE,publishing/translations,publishing,translations,cat06,scat019
2029,Collins-Martinez,Progressive grid-enabled website,8400,10770,successful,199,IT,EUR,10/4/2020,7/20/2021,FALSE,TRUE,film & video/documentary,film & video,documentary,cat05,scat05
267,Barrett Inc,Organic cohesive neural-net,1700,3208,successful,56,GB,GBP,12/5/2020,12/4/2021,FALSE,TRUE,film & video/television,film & video,television,cat05,scat020
3140,Adams-Rollins,Integrated demand-driven info-mediaries,159800,11108,failed,107,US,USD,3/25/2021,10/4/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2599,Wright-Bryant,Reverse-engineered client-server extranet,19800,153338,successful,1460,AU,AUD,6/20/2020,5/23/2021,FALSE,TRUE,food/food trucks,food,food trucks,cat01,scat01
1505,Berry-Cannon,Organized discrete encoding,8800,2437,failed,27,US,USD,11/10/2020,3/17/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2736,Davis-Gonzalez,Balanced regional flexibility,179100,93991,failed,1221,US,USD,5/11/2020,6/1/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
2444,Best-Young,Implemented multimedia time-frame,3100,12620,successful,123,CH,CHF,8/19/2020,6/2/2021,FALSE,FALSE,music/jazz,music,jazz,cat02,scat018
212,"Powers, Smith and Deleon",Enhanced uniform service-desk,100,2,failed,1,US,USD,9/23/2020,6/6/2021,FALSE,TRUE,technology/web,technology,web,cat03,scat03
1226,Hogan Group,Versatile bottom-line definition,5600,8746,successful,159,US,USD,5/1/2021,1/18/2022,FALSE,TRUE,music/rock,music,rock,cat02,scat02
2381,"Wang, Silva and Byrd",Integrated bifurcated software,1400,3534,successful,110,US,USD,1/11/2021,7/2/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
2510,Parker-Morris,Assimilated next generation instruction set,41000,709,live,14,US,USD,2/15/2020,2/23/2021,FALSE,TRUE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
182,"Rodriguez, Johnson and Jackson",Digitized foreground array,6500,795,failed,16,US,USD,6/16/2020,5/25/2021,FALSE,FALSE,publishing/radio & podcasts,publishing,radio & podcasts,cat06,scat016
1340,Haynes PLC,Re-engineered clear-thinking project,7900,12955,successful,236,US,USD,8/29/2020,10/6/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
663,Hayes Group,Implemented even-keeled standardization,5500,8964,successful,191,US,USD,10/11/2020,7/4/2021,TRUE,TRUE,film & video/documentary,film & video,documentary,cat05,scat05
167,"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100,1843,failed,41,US,USD,11/21/2020,11/18/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
3143,Bryant-Pope,Networked intangible help-desk,38200,121950,successful,3934,US,USD,2/4/2021,8/6/2021,FALSE,FALSE,games/video games,games,video games,cat07,scat012
1571,"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800,8621,successful,80,CA,CAD,8/19/2020,4/27/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1216,King-Morris,Proactive incremental architecture,154500,30215,canceled,296,US,USD,11/27/2020,6/29/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
237,"Carter, Cole and Curtis",Cloned responsive standardization,5800,11539,successful,462,US,USD,9/8/2020,4/12/2021,TRUE,FALSE,technology/web,technology,web,cat03,scat03
1524,Sanchez-Parsons,Reduced bifurcated pricing structure,1800,14310,successful,179,US,USD,8/26/2020,8/5/2021,TRUE,FALSE,film & video/drama,film & video,drama,cat05,scat07
218,Rivera-Pearson,Re-engineered asymmetric challenge,70200,35536,failed,523,AU,AUD,2/21/2021,3/13/2021,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
2508,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400,3676,failed,141,GB,GBP,2/26/2021,5/2/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1873,Riggs Group,Configurable upward-trending solution,125900,195936,successful,1866,GB,GBP,1/30/2021,6/11/2021,FALSE,FALSE,film & video/television,film & video,television,cat05,scat020
1378,Clements Ltd,Persistent bandwidth-monitored framework,3700,1343,failed,52,US,USD,7/7/2020,7/27/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
2488,Cooper Inc,Polarized discrete product,3600,2097,live,27,GB,GBP,11/13/2020,3/21/2021,FALSE,TRUE,film & video/shorts,film & video,shorts,cat05,scat013
2924,Jones-Gonzalez,Seamless dynamic website,3800,9021,successful,156,CH,CHF,6/16/2020,1/24/2021,FALSE,FALSE,publishing/radio & podcasts,publishing,radio & podcasts,cat06,scat016
316,Fox Ltd,Extended multimedia firmware,35600,20915,failed,225,AU,AUD,11/18/2020,11/16/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
531,"Green, Murphy and Webb",Versatile directional project,5300,9676,successful,255,US,USD,9/3/2020,4/30/2021,TRUE,FALSE,film & video/animation,film & video,animation,cat05,scat011
435,Stevenson PLC,Profound directional knowledge user,160400,1210,failed,38,US,USD,2/19/2021,7/23/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
1381,Soto-Anthony,Ameliorated logistical capability,51400,90440,successful,2261,US,USD,10/13/2020,2/22/2021,FALSE,TRUE,music/world music,music,world music,cat02,scat022
2606,Wise and Sons,Sharable discrete definition,1700,4044,successful,40,US,USD,7/15/2020,7/29/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2402,Butler-Barr,User-friendly next generation core,39400,192292,successful,2289,IT,EUR,12/8/2021,1/1/2022,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
761,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000,6722,successful,65,US,USD,12/17/2020,7/3/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1447,Brown-Oliver,Synchronized cohesive encoding,8700,1577,failed,15,US,USD,11/23/2021,12/6/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
1724,Davis-Gardner,Synergistic dynamic utilization,7200,3301,failed,37,US,USD,4/21/2020,4/24/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1050,Dawson Group,Triple-buffered bi-directional model,167400,196386,successful,3777,IT,EUR,3/7/2021,3/22/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
443,Turner-Terrell,Polarized tertiary function,5500,11952,successful,184,GB,GBP,10/14/2020,6/6/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
974,"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500,3930,successful,85,US,USD,8/5/2021,1/2/2022,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
534,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900,5729,failed,112,US,USD,6/3/2021,6/18/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
289,"Mora, Miller and Harper",Stand-alone zero tolerance algorithm,2300,4883,successful,144,US,USD,1/31/2021,6/7/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
2046,Espinoza Group,Implemented tangible support,73000,175015,successful,1902,US,USD,1/29/2021,7/16/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2614,"Davis, Crawford and Lopez",Reactive radical framework,6200,11280,successful,105,US,USD,12/26/2020,4/22/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2652,"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100,10012,successful,132,US,USD,2/11/2021,6/13/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1303,Brown Ltd,Enhanced composite contingency,103200,1690,failed,21,US,USD,9/8/2020,1/11/2021,TRUE,FALSE,theater/plays,theater,plays,cat04,scat04
2638,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,171000,84891,canceled,976,US,USD,11/8/2021,1/26/2022,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
2865,Allen Inc,Total dedicated benchmark,9200,10093,successful,96,US,USD,7/20/2020,4/25/2021,FALSE,TRUE,publishing/fiction,publishing,fiction,cat06,scat014
640,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800,3839,failed,67,US,USD,9/14/2020,4/7/2021,FALSE,TRUE,games/video games,games,video games,cat07,scat012
910,Wiggins Ltd,Upgradable analyzing core,9900,6161,live,66,CA,CAD,4/27/2021,11/24/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
333,Luna-Horne,Profound exuding pricing structure,43000,5615,failed,78,US,USD,5/18/2020,5/17/2021,TRUE,FALSE,theater/plays,theater,plays,cat04,scat04
1722,Allen Inc,Horizontal optimizing model,9600,6205,failed,67,AU,AUD,3/14/2021,6/20/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1437,"Peterson, Gonzalez and Spencer",Synchronized fault-tolerant algorithm,7500,11969,successful,114,US,USD,9/16/2020,7/10/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
806,Walter Inc,Streamlined 5thgeneration intranet,10000,8142,failed,263,AU,AUD,12/20/2020,1/31/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
1563,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,172000,55805,failed,1691,US,USD,4/8/2021,12/18/2021,TRUE,FALSE,photography/photography books,photography,photography books,cat08,scat015
878,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,153700,15238,failed,181,US,USD,2/17/2021,6/5/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2968,Smith-Powell,Upgradable clear-thinking hardware,3600,961,failed,13,US,USD,9/9/2021,10/21/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1876,Smith-Hill,Integrated holistic paradigm,9400,5918,canceled,160,US,USD,5/9/2021,6/18/2021,TRUE,TRUE,film & video/documentary,film & video,documentary,cat05,scat05
2686,Wright LLC,Seamless clear-thinking conglomeration,5900,9520,successful,203,US,USD,2/22/2021,2/28/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
